"","V1","V2"
"10157",57,0.1929207311
"10158",13,0.48868943
"10159",15,0.4897874604
"10160",15,0.54083779
"10161",72,0.4737368713
"10162",55,0.4468065607
"10163",89,0.2832164482
"10164",76,0.1709485089
"10165",87,0.2770155391
"10166",15,0.3355001513
"10167",39,0.2301559303
"10168",48,0.2646376068
"10169",57,0.1929207311
"10170",48,0.1968225266
"10171",82,0.2208433875
"10172",15,0.384173739
"10173",72,0.3834704974
"10174",15,0.2775315641
"10175",55,0.3556889123
"10176",89,0.3371031155
"10177",15,0.7131082976
"10178",41,0.2457722218
"10179",15,0.3106721901
"10180",55,0.3063330721
"10181",86,0.2451958289
"10182",95,0.367811699
"10183",48,0.3153002852
"10184",82,0.2658559391
"10185",15,0.336592576
"10186",15,0.4900577967
"10187",66,0.3833471981
"10188",15,0.3454276651
"10189",87,0.4893864582
"10190",87,0.2554148771
"10191",55,0.3073871595
"10192",57,0.5217183294
"10193",57,0.1929207311
"10194",56,0.3467024759
"10195",71,0.283113128
"10196",87,0.2807949531
"10197",100,0.4380216744
"10198",87,0.4054621691
"10199",87,0.4411463266
"10200",13,0.5110026011
"10201",64,0.2524234277
"10202",57,0.1929207311
"10203",48,0.544201166
"10204",81,0.3408089432
"10205",87,0.4368745005
"10206",87,0.3481542564
"10207",86,0.1536687069
"10208",87,0.6287783358
"10209",48,0.1918681879
"10210",48,0.1950737594
"10211",87,0.5509521705
"10212",87,0.3563743587
"10213",57,0.1929207311
"10214",87,0.3515328475
"10215",89,0.2038946426
"10216",100,0.260957682
"10217",87,0.5197284818
"10218",13,0.2621475042
"10219",70,0.411604061
"10220",57,0.1929207311
"10221",87,0.4048491908
"10222",87,0.3680729542
"10223",87,0.5322727506
"10224",87,0.3836994998
"10225",100,0.272830083
"10226",87,0.4105210391
"10227",87,0.3385743748
"10228",87,0.5644674601
"10229",57,0.1929207311
"10230",87,0.2926266756
"10231",13,0.4263736359
"10232",87,0.3279987264
"10233",64,0.3294439022
"10234",87,0.4835525736
"10235",56,0.306573329
"10236",48,0.3140639934
"10237",87,0.3692761553
"10238",98,0.2588906198
"10239",87,0.4397022004
"10240",87,0.5824339036
"10241",64,0.2952959579
"10242",87,0.4940972673
"10243",95,0.2570289241
"10244",95,0.4737600994
"10245",87,0.2241192369
"10246",87,0.3120369922
"10247",81,0.3141356693
"10248",13,0.2726794223
"10249",87,0.4332026103
"10250",87,0.4073103476
"10251",87,0.2801193813
"10252",87,0.2395454165
"10253",13,0.4772191141
"10254",87,0.461817437
"10255",87,0.2233622592
"10256",96,0.2744581316
"10257",71,0.6476589245
"10258",56,0.3797508153
"10259",81,0.4245128345
"10260",23,0.2885861458
"10261",57,0.2742195089
"10262",87,0.2926266756
"10263",57,0.1929207311
"10264",95,0.2309483948
"10265",87,0.3642906511
"10266",95,0.406725951
"10267",87,0.3012640304
"10268",86,0.3003119928
"10269",87,0.4450490917
"10270",23,0.3444069302
"10271",87,0.3120369922
"10272",100,0.3128325175
"10273",87,0.3181111828
"10274",86,0.208324633
"10275",87,0.4893864582
"10276",100,0.3035681262
"10277",87,0.348372692
"10278",57,0.2742195089
"10279",57,0.1929207311
"10280",57,0.1929207311
"10281",87,0.2381304522
"10282",13,0.2762088164
"10283",87,0.4809323757
"10284",57,0.1929207311
"10285",87,0.2140308771
"10286",13,0.3265184344
"10287",87,0.3412444772
"10288",87,0.2937476172
"10289",87,0.3265137521
"10290",87,0.3793068615
"10291",87,0.3241937474
"10292",23,0.5153048477
"10293",95,0.3409667399
"10294",56,0.6408959747
"10295",48,0.3160972891
"10296",100,0.257322056
"10297",9,0.1806986874
"10298",13,0.3411244287
"10299",87,0.411048826
"10300",57,0.1929207311
"10301",100,0.3661306516
"10302",81,0.4267823585
"10303",56,0.191606783
"10304",87,0.6230796897
"10305",87,0.4902509524
"10306",87,0.5088182848
"10307",87,0.217493247
"10308",87,0.4779646555
"10309",95,0.2872871636
"10310",87,0.5073301483
"10311",71,0.2973099248
"10312",87,0.4043599106
"10313",87,0.3912260039
"10314",87,0.4312109697
"10315",87,0.3793089857
"10316",100,0.469597169
"10317",87,0.3097104896
"10318",13,0.3089706022
"10319",87,0.4916166359
"10320",87,0.5948898566
"10321",87,0.54594678
"10322",87,0.5616585301
"10323",81,0.3248582116
"10324",87,0.3066869017
"10325",48,0.2667231882
"10326",87,0.5370052558
"10327",23,0.5172727677
"10328",87,0.461928841
"10329",87,0.4594368114
"10330",100,0.2823056396
"10331",87,0.4454505738
"10332",26,0.2755766518
"10333",87,0.3885574409
"10334",95,0.1730052793
"10335",87,0.3452649826
"10336",87,0.5120912349
"10337",13,0.3544734113
"10338",87,0.3680729542
"10339",87,0.3599092813
"10340",81,0.4572960206
"10341",87,0.5370052558
"10342",87,0.3279987264
"10343",56,0.3222810353
"10344",56,0.3797508153
"10345",100,0.4164428847
"10346",87,0.3194327665
"10347",26,0.2872326425
"10348",23,0.7431687377
"10349",87,0.5685661632
"10350",87,0.3886731647
"10351",95,0.4340842532
"10352",57,0.1929207311
"10353",87,0.381277521
"10354",87,0.3122291398
"10355",57,0.1929207311
"10356",13,0.2478046103
"10357",87,0.3708058981
"10358",23,0.2601098007
"10359",87,0.2676996257
"10360",87,0.5409941078
"10361",87,0.2357139437
"10362",95,0.3196606696
"10363",95,0.2308721656
"10364",64,0.2721293848
"10365",87,0.4779646555
"10366",13,0.3544734113
"10367",86,0.4018840906
"10368",87,0.3265137521
"10369",23,0.2680564487
"10370",87,0.5208078876
"10371",87,0.5810461035
"10372",100,0.306589531
"10373",87,0.3622495965
"10374",95,0.5141644715
"10375",13,0.4013282159
"10376",81,0.3392912757
"10377",87,0.4002789102
"10378",23,0.2778688277
"10379",13,0.3845717646
"10380",87,0.4307438455
"10381",87,0.2395454165
"10382",100,0.3099593871
"10383",23,0.3244005424
"10384",87,0.3680729542
"10385",87,0.464132394
"10386",9,0.3768402659
"10387",13,0.5346347634
"10388",57,0.1929207311
"10389",100,0.4122384765
"10390",81,0.3023057508
"10391",87,0.2415581225
"10392",87,0.2415581225
"10393",57,0.1929207311
"10394",57,0.1929207311
"10395",13,0.4202556947
"10396",57,0.1929207311
"10397",57,0.406593762
"10398",87,0.3729081228
"10399",87,0.5110645676
"10400",57,0.1929207311
"10401",87,0.3058024104
"10402",51,0.3043783982
"10403",81,0.3177860701
"10404",87,0.5663024815
"10405",13,0.3451188746
"10406",87,0.4113817539
"10407",56,0.3091909868
"10408",48,0.2733001216
"10409",81,0.3905515705
"10410",51,0.3960147352
"10411",72,0.3686316412
"10412",23,0.3466894653
"10413",87,0.2776216131
"10414",87,0.54594678
"10415",81,0.3776230084
"10416",87,0.3104484126
"10417",13,0.3298742106
"10418",13,0.6393019003
"10419",100,0.3805606291
"10420",100,0.3545797419
"10421",57,0.1929207311
"10422",87,0.348372692
"10423",56,0.5414380616
"10424",71,0.2299355004
"10425",13,0.3593673449
"10426",70,0.2192196473
"10427",67,0.1846094084
"10428",87,0.4803116913
"10429",87,0.5663024815
"10430",57,0.1929207311
"10431",87,0.2909739636
"10432",100,0.2389175728
"10433",87,0.4087989536
"10434",57,0.1929207311
"10435",70,0.3286097095
"10436",23,0.4336363583
"10437",100,0.2727535519
"10438",87,0.3366282488
"10439",87,0.2801193813
"10440",57,0.1929207311
"10441",13,0.2332075787
"10442",87,0.5810461035
"10443",87,0.4301759394
"10444",51,0.2273451887
"10445",87,0.5101986037
"10446",95,0.3218927179
"10447",56,0.3645895975
"10448",87,0.3729081228
"10449",87,0.4009144458
"10450",87,0.4156679663
"10451",87,0.449524953
"10452",87,0.3768778571
"10453",87,0.461928841
"10454",87,0.3841800431
"10455",57,0.1929207311
"10456",57,0.1929207311
"10457",87,0.2656229981
"10458",86,0.2094096464
"10459",13,0.342116742
"10460",95,0.3409667399
"10461",87,0.2862917221
"10462",87,0.358755036
"10463",57,0.1929207311
"10464",81,0.3115821477
"10465",95,0.4588122848
"10466",87,0.5337238247
"10467",64,0.4413092802
"10468",57,0.1929207311
"10469",13,0.3689096952
"10470",87,0.3498025453
"10471",87,0.39397966
"10472",100,0.3846871238
"10473",13,0.4068471317
"10474",57,0.1929207311
"10475",87,0.358755036
"10476",87,0.5286438527
"10477",57,0.2742195089
"10478",87,0.3599092813
"10479",13,0.3845872774
"10480",87,0.5148463908
"10481",71,0.1814437926
"10482",57,0.1929207311
"10483",87,0.4656968642
"10484",57,0.1929207311
"10485",87,0.411048826
"10486",100,0.4795232473
"10487",95,0.2448993229
"10488",13,0.3787830574
"10489",87,0.6028774878
"10490",87,0.5616585301
"10491",87,0.3273469549
"10492",81,0.4083811572
"10493",87,0.3254111127
"10494",87,0.2593337579
"10495",87,0.3134044872
"10496",87,0.2650334511
"10497",56,0.3282976728
"10498",87,0.4222906649
"10499",74,0.3886468855
"10500",74,0.507146612
"10501",68,0.1563294035
"10502",74,0.2641356173
"10503",55,0.2050771548
"10504",86,0.4546174641
"10505",89,0.3572539649
"10506",74,0.2881894944
"10507",1,0.2023910162
"10508",13,0.3086058108
"10509",89,0.2399892907
"10510",13,0.3376838803
"10511",70,0.3305338172
"10512",71,0.3904936139
"10513",74,0.3208526296
"10514",79,0.2368098568
"10515",13,0.179180144
"10516",55,0.2831229574
"10517",57,0.1929207311
"10518",79,0.3789135876
"10519",86,0.2664860218
"10520",95,0.2024058468
"10521",89,0.2919671025
"10522",13,0.3126851876
"10523",66,0.3369812514
"10524",21,0.5201317431
"10525",82,0.1850939191
"10526",74,0.3325265818
"10527",71,0.2606098772
"10528",74,0.307217419
"10529",79,0.3094874255
"10530",13,0.2532926226
"10531",74,0.2336018959
"10532",95,0.2634309462
"10533",89,0.4163941171
"10534",55,0.3197047604
"10535",70,0.3153278404
"10536",55,0.2978164167
"10537",71,0.5286896645
"10538",74,0.2457783138
"10539",74,0.3519705369
"10540",18,0.3881300197
"10541",74,0.2631531984
"10542",74,0.2007626188
"10543",79,0.2320278637
"10544",57,0.1929207311
"10545",79,0.3662450003
"10546",74,0.3325265818
"10547",79,0.2682789906
"10548",89,0.2971863399
"10549",38,0.3820253671
"10550",66,0.3701965052
"10551",55,0.4198200039
"10552",74,0.3452732681
"10553",95,0.3249817517
"10554",71,0.2576087185
"10555",74,0.2697787226
"10556",87,0.2334970896
"10557",74,0.2878985591
"10558",71,0.3530387912
"10559",51,0.3363506007
"10560",86,0.1760016844
"10561",71,0.3975226529
"10562",89,0.2650121104
"10563",50,0.3304674413
"10564",18,0.3192589145
"10565",88,0.275880818
"10566",74,0.1964501826
"10567",74,0.2959546148
"10568",8,0.2248469407
"10569",74,0.3086277092
"10570",68,0.2055893017
"10571",13,0.2210334495
"10572",74,0.4026048679
"10573",85,0.3563637106
"10574",66,0.4037792807
"10575",13,0.2535695792
"10576",13,0.721065796
"10577",74,0.2120777962
"10578",98,0.4676096998
"10579",13,0.2675009142
"10580",55,0.3629322785
"10581",74,0.3326527368
"10582",79,0.258843626
"10583",55,0.1652368008
"10584",95,0.3031541733
"10585",55,0.3609021425
"10586",71,0.2571221836
"10587",74,0.4635968713
"10588",74,0.2110285446
"10589",74,0.2402485846
"10590",74,0.4126069331
"10591",74,0.3876063529
"10592",74,0.4380555419
"10593",45,0.233814068
"10594",89,0.2452182252
"10595",13,0.2483471916
"10596",45,0.3969830278
"10597",51,0.5689774643
"10598",79,0.5229167407
"10599",89,0.1867207758
"10600",79,0.3183737158
"10601",86,0.48733638
"10602",74,0.3986296799
"10603",79,0.2093724666
"10604",71,0.2063742576
"10605",79,0.2169100405
"10606",71,0.2535194998
"10607",61,0.1936593456
"10608",70,0.2371519543
"10609",45,0.2794669308
"10610",71,0.2535194998
"10611",55,0.4095611979
"10612",71,0.5055250177
"10613",87,0.2813636213
"10614",74,0.3325735275
"10615",51,0.2244478919
"10616",74,0.2569100288
"10617",79,0.3429127994
"10618",63,0.2523677613
"10619",74,0.2005737095
"10620",18,0.3685671888
"10621",57,0.1929207311
"10622",71,0.3025305166
"10623",74,0.3509456576
"10624",86,0.2487644358
"10625",79,0.4278127688
"10626",66,0.60634061
"10627",86,0.2574301196
"10628",71,0.2234524113
"10629",57,0.1929207311
"10630",71,0.3190051179
"10631",74,0.3519705369
"10632",74,0.3519705369
"10633",45,0.2920050962
"10634",75,0.7395152447
"10635",27,0.5276423039
"10636",98,0.3593675338
"10637",13,0.3970587016
"10638",57,0.1929207311
"10639",74,0.3385347388
"10640",95,0.3046015146
"10641",13,0.2583029269
"10642",74,0.3220497363
"10643",11,0.4818057219
"10644",34,0.3155608834
"10645",57,0.3160573668
"10646",80,0.3140627627
"10647",80,0.5159102995
"10648",57,0.372960152
"10649",57,0.4686280502
"10650",80,0.5503755395
"10651",80,0.3934261574
"10652",11,0.5108481043
"10653",11,0.4787980651
"10654",11,0.4483228099
"10655",11,0.5919422085
"10656",41,0.2774396346
"10657",11,0.3593587874
"10658",11,0.2482414353
"10659",80,0.401513862
"10660",57,0.372960152
"10661",11,0.5843531728
"10662",3,0.9233265578
"10663",11,0.2214460906
"10664",67,0.3090141082
"10665",80,0.4512137895
"10666",68,0.3486999455
"10667",68,0.3789176374
"10668",11,0.712322501
"10669",11,0.2793385033
"10670",57,0.372960152
"10671",11,0.6432555707
"10672",80,0.6356453483
"10673",80,0.4920346556
"10674",57,0.406593762
"10675",3,0.4311229067
"10676",11,0.3679951416
"10677",11,0.3263034497
"10678",11,0.4594489019
"10679",57,0.372960152
"10680",17,0.3024379454
"10681",57,0.2421633202
"10682",11,0.6291375262
"10683",57,0.372960152
"10684",57,0.2742195089
"10685",34,0.3424015246
"10686",57,0.372960152
"10687",80,0.5034605099
"10688",57,0.406593762
"10689",80,0.6432852295
"10690",75,0.4613188846
"10691",57,0.372960152
"10692",80,0.296308161
"10693",2,0.4123380797
"10694",57,0.406593762
"10695",80,0.5050614409
"10696",11,0.292098284
"10697",11,0.4511433697
"10698",11,0.7685839586
"10699",57,0.406593762
"10700",11,0.4198085529
"10701",57,0.372960152
"10702",11,0.5927176721
"10703",57,0.372960152
"10704",11,0.4377184384
"10705",11,0.8250671533
"10706",80,0.5485688493
"10707",11,0.6291375262
"10708",80,0.4613800451
"10709",11,0.3770002799
"10710",11,0.8526525998
"10711",80,0.3583628892
"10712",69,0.1861896131
"10713",57,0.372960152
"10714",11,0.4613415998
"10715",75,0.1842956276
"10716",11,0.3717667518
"10717",80,0.314900014
"10718",57,0.3160573668
"10719",57,0.2742195089
"10720",11,0.4721939881
"10721",80,0.4136869805
"10722",80,0.4635723608
"10723",11,0.5563044162
"10724",57,0.406593762
"10725",11,0.6291375262
"10726",67,0.5259791591
"10727",11,0.6291375262
"10728",57,0.372960152
"10729",80,0.4668036994
"10730",11,0.2465095389
"10731",80,0.5260900162
"10732",57,0.406593762
"10733",80,0.4839412429
"10734",75,0.2118032853
"10735",80,0.3158630859
"10736",11,0.4688989137
"10737",75,0.1842956276
"10738",57,0.2168174206
"10739",11,0.6254052237
"10740",11,0.4045837242
"10741",68,0.4237185938
"10742",11,0.6291375262
"10743",11,0.5150327004
"10744",11,0.3991443303
"10745",57,0.3160573668
"10746",11,0.2814177968
"10747",80,0.508890397
"10748",11,0.6907027432
"10749",11,0.6538058254
"10750",57,0.372960152
"10751",80,0.5230119571
"10752",57,0.406593762
"10753",11,0.4064037173
"10754",80,0.3508350516
"10755",57,0.372960152
"10756",11,0.2977987399
"10757",57,0.372960152
"10758",68,0.3912982422
"10759",11,0.1820186452
"10760",11,0.4393003299
"10761",11,0.6291375262
"10762",68,0.2892993964
"10763",57,0.2742195089
"10764",11,0.36077277
"10765",80,0.2260517467
"10766",80,0.3636133892
"10767",11,0.5268583606
"10768",11,0.4248198457
"10769",11,0.3985779871
"10770",68,0.2603695313
"10771",11,0.351984325
"10772",27,0.1865922164
"10773",57,0.372960152
"10774",57,0.372960152
"10775",11,0.6151815824
"10776",11,0.4477865752
"10777",11,0.6291375262
"10778",11,0.5244730396
"10779",11,0.3224402615
"10780",68,0.25279444
"10781",57,0.372960152
"10782",57,0.406593762
"10783",57,0.3160573668
"10784",80,0.5770413838
"10785",11,0.4467462936
"10786",57,0.372960152
"10787",57,0.406593762
"10788",57,0.372960152
"10789",68,0.3842252495
"10790",41,0.3232195376
"10791",57,0.372960152
"10792",57,0.372960152
"10793",80,0.6201514925
"10794",11,0.3620580662
"10795",57,0.2742195089
"10796",11,0.4688840627
"10797",11,0.4787980651
"10798",57,0.3903442709
"10799",11,0.4969247494
"10800",80,0.4155435737
"10801",68,0.3606349764
"10802",11,0.6291375262
"10803",11,0.394803457
"10804",80,0.4334868216
"10805",57,0.2742195089
"10806",57,0.372960152
"10807",57,0.372960152
"10808",11,0.2913341355
"10809",80,0.3998810416
"10810",57,0.372960152
"10811",80,0.4342838638
"10812",11,0.3393037069
"10813",78,0.2737190532
"10814",11,0.4965230412
"10815",80,0.3828535792
"10816",9,0.1698653748
"10817",24,0.214776761
"10818",26,0.1983412443
"10819",57,0.1929207311
"10820",21,0.307867692
"10821",57,0.1929207311
"10822",21,0.4709764006
"10823",57,0.1929207311
"10824",35,0.2746772571
"10825",19,0.3077651162
"10826",9,0.2087507864
"10827",57,0.1929207311
"10828",21,0.2926482879
"10829",57,0.1929207311
"10830",9,0.247393571
"10831",57,0.1929207311
"10832",57,0.1929207311
"10833",73,0.252141918
"10834",21,0.3089778603
"10835",21,0.2148585837
"10836",21,0.365511792
"10837",98,0.1648638583
"10838",5,0.1477591745
"10839",86,0.2496481564
"10840",89,0.1985018359
"10841",35,0.1912424916
"10842",57,0.1929207311
"10843",98,0.2495011469
"10844",57,0.1929207311
"10845",73,0.2218803398
"10846",21,0.2762306008
"10847",57,0.1929207311
"10848",57,0.1929207311
"10849",57,0.1929207311
"10850",57,0.1929207311
"10851",15,0.3648574456
"10852",84,0.3528446955
"10853",72,0.3222097751
"10854",15,0.4277075686
"10855",36,0.4112303204
"10856",48,0.2125521287
"10857",6,0.2724439822
"10858",9,0.1838308609
"10859",36,0.3702809296
"10860",1,0.2130181253
"10861",42,0.3363775839
"10862",21,0.2672904424
"10863",4,0.2520978337
"10864",42,0.1847192514
"10865",1,0.2929014154
"10866",19,0.2480144236
"10867",1,0.230457988
"10868",1,0.3541612078
"10869",1,0.3567436886
"10870",1,0.5663465182
"10871",42,0.1958211122
"10872",36,0.3205597641
"10873",42,0.5487243806
"10874",1,0.4580833771
"10875",1,0.5619639079
"10876",1,0.3547528524
"10877",79,0.3269731498
"10878",1,0.4211498968
"10879",36,0.3838915705
"10880",95,0.2641828059
"10881",27,0.4326646096
"10882",1,0.4066220742
"10883",48,0.286735712
"10884",1,0.4615981848
"10885",68,0.2890769798
"10886",1,0.410689226
"10887",59,0.3472175733
"10888",36,0.3211187471
"10889",36,0.2222519483
"10890",42,0.2981070331
"10891",36,0.5135078884
"10892",21,0.2342175476
"10893",1,0.4123198161
"10894",1,0.4892484564
"10895",21,0.2663238795
"10896",1,0.4159752341
"10897",9,0.3211215441
"10898",1,0.3705069634
"10899",1,0.3531120211
"10900",1,0.4202775721
"10901",1,0.2372808803
"10902",36,0.4200211748
"10903",51,0.2739368215
"10904",66,0.4364374824
"10905",21,0.3571662184
"10906",21,0.255925141
"10907",36,0.3018576202
"10908",42,0.2254370153
"10909",1,0.5619639079
"10910",36,0.4120868862
"10911",36,0.2896323465
"10912",36,0.4120868862
"10913",1,0.6115061875
"10914",36,0.3306475022
"10915",36,0.4359457831
"10916",21,0.4465088674
"10917",64,0.1619106341
"10918",36,0.419458608
"10919",1,0.2659426848
"10920",1,0.4196720062
"10921",1,0.3472806963
"10922",48,0.5045346643
"10923",48,0.298362239
"10924",36,0.2945438486
"10925",9,0.3580325222
"10926",36,0.4378144968
"10927",36,0.2446157019
"10928",1,0.4001217726
"10929",1,0.543996684
"10930",1,0.2836840616
"10931",36,0.5096260242
"10932",79,0.2143304949
"10933",57,0.2742195089
"10934",1,0.2050112271
"10935",48,0.2571125527
"10936",40,0.2778740364
"10937",1,0.3970652958
"10938",48,0.2196902192
"10939",30,0.4180962995
"10940",86,0.1932994184
"10941",9,0.3962500817
"10942",100,0.2243936718
"10943",62,0.7015089013
"10944",62,0.6031222201
"10945",62,0.2473501796
"10946",56,0.2474678965
"10947",54,0.3999819868
"10948",99,0.4305746269
"10949",48,0.215248251
"10950",95,0.3512383599
"10951",68,0.2592029191
"10952",75,0.5872622468
"10953",6,0.1609016
"10954",62,0.3213250012
"10955",57,0.7117979796
"10956",40,0.3701873209
"10957",30,0.4309393279
"10958",9,0.2725775836
"10959",24,0.4672105367
"10960",24,0.6396371787
"10961",62,0.4181612105
"10962",99,0.2927397658
"10963",48,0.5086160018
"10964",24,0.3662324162
"10965",24,0.2668440388
"10966",62,0.5915205734
"10967",62,0.4070848282
"10968",55,0.322062295
"10969",36,0.5437525831
"10970",57,0.1929207311
"10971",98,0.1876962173
"10972",27,0.1865922164
"10973",30,0.2860623544
"10974",30,0.3450619461
"10975",30,0.3017137031
"10976",36,0.6538047908
"10977",68,0.2511959491
"10978",55,0.3145939104
"10979",93,0.4741495143
"10980",94,0.67489827
"10981",3,0.2532554232
"10982",76,0.3309354626
"10983",94,0.5530877607
"10984",94,0.3169457415
"10985",94,0.2892625425
"10986",91,0.5706252998
"10987",94,0.6027036433
"10988",91,0.3631305149
"10989",76,0.2695498476
"10990",94,0.3063202886
"10991",91,0.3631305149
"10992",91,0.2357809291
"10993",91,0.3631305149
"10994",55,0.3695849533
"10995",55,0.238811437
"10996",55,0.2276846406
"10997",91,0.3631305149
"10998",76,0.2907688389
